student_name,student_id,age,study_hours,attendance,assignment_delay,stress,gpa,internet,part_time_job,family_problems,scholarship,department,semester
Student 2768,STU2768,22,5,79,5,7,0,Yes,No,Yes,No,Data Science,Semester 3
Student 2769,STU2769,19,5,87,3,7,2,Yes,Yes,No,No,Data Science,Semester 4
Student 2770,STU2770,20,4,77,2,4,3,Yes,No,No,No,Business,Semester 1
Student 2771,STU2771,20,4,86,1,5,3,Yes,No,No,No,Data Science,Semester 2
Student 2772,STU2772,19,2,84,4,6,3,Yes,No,No,No,Business,Semester 4
Student 2773,STU2773,20,4,79,0,8,3,Yes,Yes,No,Yes,Engineering,Semester 2
Student 2774,STU2774,17,3,88,2,5,3,Yes,No,No,No,Business,Semester 4
Student 2775,STU2775,19,0,91,2,6,2,Yes,No,No,No,Computer Science,Semester 3
Student 2776,STU2776,20,4,83,5,9,1,Yes,No,No,No,Computer Science,Semester 1
Student 2777,STU2777,20,1,86,1,5,2,Yes,Yes,No,No,Business,Semester 3
Student 2778,STU2778,20,4,70,0,5,0,Yes,No,No,No,Data Science,Semester 4
Student 2779,STU2779,20,3,93,1,3,3,Yes,No,No,No,Software Engineering,Semester 4
Student 2780,STU2780,22,3,77,2,3,3,Yes,No,No,No,Software Engineering,Semester 3
Student 2781,STU2781,22,3,75,0,7,0,Yes,No,No,No,Engineering,Semester 4
Student 2782,STU2782,19,3,89,1,7,1,Yes,No,Yes,No,Engineering,Semester 2
Student 2783,STU2783,18,3,78,1,7,1,No,Yes,Yes,Yes,Software Engineering,Semester 3
Student 2784,STU2784,18,5,76,3,3,3,Yes,Yes,Yes,No,Software Engineering,Semester 1
Student 2785,STU2785,19,2,79,1,5,2,No,No,Yes,No,Business,Semester 2
Student 2786,STU2786,20,4,72,2,6,2,Yes,No,Yes,No,Software Engineering,Semester 2
Student 2787,STU2787,19,6,76,3,1,1,No,Yes,No,No,Computer Science,Semester 4
Student 2788,STU2788,18,3,90,2,6,3,Yes,No,No,Yes,Engineering,Semester 3
Student 2789,STU2789,20,3,91,2,8,2,No,No,No,No,Engineering,Semester 4
Student 2790,STU2790,21,5,82,3,7,1,No,No,No,No,Computer Science,Semester 3
Student 2791,STU2791,22,6,76,2,1,3,Yes,Yes,No,Yes,Engineering,Semester 3
Student 2792,STU2792,19,6,85,2,6,1,No,Yes,No,Yes,Software Engineering,Semester 1
Student 2793,STU2793,20,3,66,1,5,2,Yes,No,No,Yes,Engineering,Semester 4
Student 2794,STU2794,19,4,91,2,6,3,Yes,No,No,No,Computer Science,Semester 3
Student 2795,STU2795,20,3,81,0,5,1,Yes,No,No,No,Engineering,Semester 1
Student 2796,STU2796,19,5,73,1,4,2,Yes,No,No,No,Software Engineering,Semester 3
Student 2797,STU2797,22,3,93,2,1,3,Yes,No,No,No,Business,Semester 4
Student 2798,STU2798,17,6,82,2,6,3,Yes,No,Yes,No,Software Engineering,Semester 3
Student 2799,STU2799,20,1,78,1,6,1,No,No,No,No,Engineering,Semester 2
Student 2800,STU2800,21,4,98,0,4,2,Yes,No,Yes,Yes,Data Science,Semester 4
Student 2801,STU2801,21,4,77,2,7,1,Yes,No,Yes,Yes,Engineering,Semester 2
Student 2802,STU2802,26,0,88,1,2,2,No,Yes,No,No,Engineering,Semester 1
Student 2803,STU2803,21,4,87,1,5,2,No,No,No,Yes,Computer Science,Semester 3
Student 2804,STU2804,18,5,75,3,5,2,No,Yes,No,Yes,Data Science,Semester 4
Student 2805,STU2805,20,4,80,2,4,3,Yes,No,No,Yes,Computer Science,Semester 1
Student 2806,STU2806,17,5,80,1,7,3,No,No,No,Yes,Computer Science,Semester 2
Student 2807,STU2807,20,6,67,1,4,2,Yes,Yes,No,Yes,Software Engineering,Semester 2
Student 2808,STU2808,19,3,66,3,7,0,Yes,Yes,Yes,No,Business,Semester 2
Student 2809,STU2809,23,6,64,1,4,0,Yes,No,No,Yes,Engineering,Semester 2
Student 2810,STU2810,19,7,78,0,5,3,Yes,No,No,Yes,Data Science,Semester 1
Student 2811,STU2811,20,5,74,2,1,1,Yes,Yes,No,Yes,Engineering,Semester 3
Student 2812,STU2812,19,4,74,3,5,3,Yes,No,Yes,No,Computer Science,Semester 1
Student 2813,STU2813,24,3,78,1,5,3,Yes,Yes,Yes,No,Business,Semester 3
Student 2814,STU2814,20,4,82,0,7,1,Yes,Yes,No,No,Computer Science,Semester 4
Student 2815,STU2815,25,4,79,1,2,3,Yes,Yes,No,No,Engineering,Semester 2
Student 2816,STU2816,22,4,76,3,5,1,Yes,Yes,No,Yes,Software Engineering,Semester 1
Student 2817,STU2817,22,2,97,0,8,2,Yes,No,No,Yes,Engineering,Semester 4
Student 2818,STU2818,21,4,80,1,8,1,Yes,No,Yes,Yes,Computer Science,Semester 3
Student 2819,STU2819,21,4,90,1,4,3,Yes,No,No,No,Data Science,Semester 4
Student 2820,STU2820,17,5,72,2,4,3,Yes,No,No,No,Data Science,Semester 4
Student 2821,STU2821,20,4,92,1,2,4,No,Yes,Yes,Yes,Data Science,Semester 3
Student 2822,STU2822,22,3,77,0,1,2,Yes,No,No,Yes,Data Science,Semester 4
Student 2823,STU2823,20,2,100,1,4,2,Yes,Yes,No,No,Data Science,Semester 2
Student 2824,STU2824,17,3,71,5,4,3,Yes,No,No,Yes,Business,Semester 3
Student 2825,STU2825,20,2,73,1,9,0,Yes,No,Yes,No,Business,Semester 3
Student 2826,STU2826,24,4,80,1,6,2,Yes,Yes,No,No,Software Engineering,Semester 1
Student 2827,STU2827,23,3,79,3,5,1,Yes,No,No,No,Data Science,Semester 4
Student 2828,STU2828,20,5,72,2,6,2,Yes,Yes,No,No,Computer Science,Semester 2
Student 2829,STU2829,23,4,93,5,7,2,Yes,No,Yes,Yes,Computer Science,Semester 2
Student 2830,STU2830,20,5,93,1,7,2,Yes,Yes,No,No,Engineering,Semester 3
Student 2831,STU2831,17,3,79,3,6,0,Yes,No,No,No,Data Science,Semester 4
Student 2832,STU2832,19,4,90,1,5,3,Yes,Yes,No,Yes,Computer Science,Semester 3
Student 2833,STU2833,24,5,93,1,5,3,Yes,No,No,No,Software Engineering,Semester 2
Student 2834,STU2834,20,4,81,4,5,3,Yes,No,No,No,Computer Science,Semester 2
Student 2835,STU2835,20,4,76,1,4,2,Yes,Yes,Yes,Yes,Software Engineering,Semester 2
Student 2836,STU2836,20,3,92,2,7,2,No,No,No,No,Data Science,Semester 3
Student 2837,STU2837,25,5,91,2,5,3,No,No,Yes,Yes,Engineering,Semester 4
Student 2838,STU2838,24,3,72,0,3,2,Yes,No,Yes,No,Engineering,Semester 4
Student 2839,STU2839,25,6,93,1,5,2,Yes,Yes,No,Yes,Business,Semester 3
Student 2840,STU2840,20,4,73,2,6,1,Yes,Yes,Yes,No,Data Science,Semester 2
Student 2841,STU2841,21,5,85,3,2,4,Yes,No,No,Yes,Computer Science,Semester 4
Student 2842,STU2842,17,3,75,2,5,3,Yes,No,No,Yes,Engineering,Semester 2
Student 2843,STU2843,24,3,83,1,4,1,No,No,No,No,Software Engineering,Semester 3
Student 2844,STU2844,18,3,82,4,9,0,No,Yes,No,No,Software Engineering,Semester 4
Student 2845,STU2845,21,1,99,2,5,2,Yes,No,No,No,Computer Science,Semester 4
Student 2846,STU2846,18,0,69,1,8,1,Yes,Yes,Yes,No,Computer Science,Semester 3
Student 2847,STU2847,19,3,75,3,5,0,Yes,No,No,No,Data Science,Semester 3
Student 2848,STU2848,19,1,78,5,6,2,Yes,No,Yes,No,Computer Science,Semester 4
Student 2849,STU2849,19,4,84,1,5,1,Yes,Yes,No,Yes,Computer Science,Semester 1
Student 2850,STU2850,19,3,79,1,5,2,Yes,No,No,Yes,Computer Science,Semester 2
Student 2851,STU2851,19,0,64,3,5,0,Yes,Yes,No,Yes,Engineering,Semester 1
Student 2852,STU2852,22,3,87,4,4,0,Yes,No,Yes,Yes,Data Science,Semester 4
Student 2853,STU2853,18,3,92,1,5,3,Yes,No,Yes,Yes,Computer Science,Semester 1
Student 2854,STU2854,21,5,85,2,2,3,No,No,No,No,Computer Science,Semester 3
Student 2855,STU2855,23,3,78,2,5,1,Yes,Yes,No,No,Software Engineering,Semester 2
Student 2856,STU2856,19,4,83,1,5,2,Yes,Yes,No,No,Engineering,Semester 3
Student 2857,STU2857,19,1,72,1,5,0,Yes,No,No,No,Computer Science,Semester 3
Student 2858,STU2858,20,3,90,2,6,2,Yes,No,Yes,No,Engineering,Semester 3
Student 2859,STU2859,23,2,86,0,8,1,Yes,No,Yes,Yes,Data Science,Semester 3
Student 2860,STU2860,21,3,77,1,6,1,Yes,Yes,No,No,Data Science,Semester 2
Student 2861,STU2861,19,4,82,1,5,1,No,Yes,No,No,Business,Semester 4
Student 2862,STU2862,22,4,90,1,4,2,Yes,No,Yes,No,Software Engineering,Semester 4
Student 2863,STU2863,18,4,91,1,6,0,No,No,No,No,Business,Semester 2
Student 2864,STU2864,22,3,81,4,5,1,Yes,No,No,Yes,Engineering,Semester 3
Student 2865,STU2865,21,4,99,2,4,3,Yes,No,Yes,No,Software Engineering,Semester 1
Student 2866,STU2866,20,2,92,2,5,1,Yes,No,No,Yes,Computer Science,Semester 4
Student 2867,STU2867,19,4,86,3,2,2,Yes,Yes,No,Yes,Software Engineering,Semester 3
Student 2868,STU2868,19,4,78,0,5,1,Yes,Yes,No,No,Software Engineering,Semester 1
Student 2869,STU2869,22,4,79,1,4,2,Yes,No,No,Yes,Data Science,Semester 1
Student 2870,STU2870,23,2,83,0,4,2,Yes,No,Yes,No,Business,Semester 3
Student 2871,STU2871,19,2,81,2,9,0,No,No,No,Yes,Data Science,Semester 2
Student 2872,STU2872,22,4,95,3,4,2,No,No,No,No,Data Science,Semester 3
Student 2873,STU2873,17,3,74,3,6,0,No,No,No,No,Business,Semester 2
Student 2874,STU2874,19,4,86,2,7,1,Yes,Yes,No,No,Data Science,Semester 1
Student 2875,STU2875,20,3,66,4,7,3,Yes,No,No,Yes,Software Engineering,Semester 4
Student 2876,STU2876,19,7,85,2,6,3,Yes,No,No,No,Engineering,Semester 2
Student 2877,STU2877,18,4,74,0,5,3,Yes,No,Yes,No,Computer Science,Semester 2
Student 2878,STU2878,19,5,93,2,4,2,Yes,No,No,Yes,Computer Science,Semester 2
Student 2879,STU2879,21,7,77,2,3,3,Yes,No,No,Yes,Data Science,Semester 4
Student 2880,STU2880,20,5,76,1,4,2,Yes,Yes,No,Yes,Business,Semester 3
Student 2881,STU2881,17,3,90,2,4,3,Yes,No,No,Yes,Software Engineering,Semester 1
Student 2882,STU2882,17,3,91,4,3,1,No,No,No,Yes,Data Science,Semester 1
Student 2883,STU2883,19,0,80,1,6,1,Yes,No,No,No,Software Engineering,Semester 2
Student 2884,STU2884,22,0,66,2,4,1,Yes,No,No,Yes,Software Engineering,Semester 1
Student 2885,STU2885,17,4,73,4,5,2,Yes,Yes,No,No,Computer Science,Semester 2
Student 2886,STU2886,19,3,81,1,2,2,No,Yes,No,No,Engineering,Semester 4
Student 2887,STU2887,19,2,70,3,5,2,Yes,Yes,No,No,Engineering,Semester 2
Student 2888,STU2888,24,4,87,1,5,2,Yes,Yes,Yes,Yes,Business,Semester 4
Student 2889,STU2889,20,3,75,1,4,1,Yes,No,No,No,Engineering,Semester 2
Student 2890,STU2890,21,2,81,2,6,1,Yes,No,No,Yes,Data Science,Semester 2
Student 2891,STU2891,21,5,90,2,5,0,Yes,No,No,Yes,Computer Science,Semester 4
Student 2892,STU2892,17,2,84,2,6,1,Yes,No,Yes,Yes,Computer Science,Semester 3
Student 2893,STU2893,22,4,97,1,6,2,Yes,Yes,No,No,Software Engineering,Semester 4
Student 2894,STU2894,21,4,93,2,6,2,Yes,No,Yes,No,Data Science,Semester 2
Student 2895,STU2895,22,4,58,1,5,0,Yes,No,No,Yes,Data Science,Semester 1
Student 2896,STU2896,29,3,86,3,5,1,No,Yes,Yes,No,Software Engineering,Semester 3
Student 2897,STU2897,17,2,83,4,3,2,Yes,No,No,Yes,Software Engineering,Semester 1
Student 2898,STU2898,24,3,91,0,4,3,Yes,No,Yes,No,Computer Science,Semester 3
Student 2899,STU2899,20,3,86,2,4,3,Yes,No,Yes,No,Data Science,Semester 2
Student 2900,STU2900,21,5,78,2,3,2,Yes,Yes,No,Yes,Engineering,Semester 3
Student 2901,STU2901,20,5,85,1,1,4,Yes,No,Yes,Yes,Engineering,Semester 1
Student 2902,STU2902,20,3,79,1,5,1,Yes,Yes,No,No,Computer Science,Semester 4
Student 2903,STU2903,19,3,76,3,5,3,Yes,Yes,No,No,Engineering,Semester 3
Student 2904,STU2904,21,4,81,0,8,2,Yes,No,No,Yes,Engineering,Semester 3
Student 2905,STU2905,17,5,84,2,8,1,Yes,No,Yes,No,Data Science,Semester 2
Student 2906,STU2906,22,4,92,1,6,2,Yes,No,No,Yes,Data Science,Semester 2
Student 2907,STU2907,20,4,78,4,6,0,No,No,No,No,Business,Semester 3
Student 2908,STU2908,18,4,66,2,4,2,Yes,No,No,Yes,Data Science,Semester 2
Student 2909,STU2909,20,4,80,2,5,1,Yes,No,No,No,Business,Semester 2
Student 2910,STU2910,23,4,84,1,5,3,Yes,No,Yes,No,Data Science,Semester 4
Student 2911,STU2911,19,4,83,0,5,0,Yes,No,No,No,Software Engineering,Semester 3
Student 2912,STU2912,21,1,80,2,4,2,Yes,No,No,No,Data Science,Semester 1
Student 2913,STU2913,19,2,89,1,6,2,Yes,No,No,No,Business,Semester 4
Student 2914,STU2914,22,3,84,2,3,3,No,Yes,No,Yes,Engineering,Semester 2
Student 2915,STU2915,22,4,86,0,10,0,Yes,No,No,Yes,Data Science,Semester 4
Student 2916,STU2916,25,3,67,1,8,1,Yes,No,No,Yes,Engineering,Semester 3
Student 2917,STU2917,20,4,80,3,7,3,Yes,No,No,Yes,Engineering,Semester 3
Student 2918,STU2918,22,4,80,4,3,3,Yes,No,No,No,Data Science,Semester 3
Student 2919,STU2919,21,4,95,0,2,4,Yes,Yes,No,Yes,Data Science,Semester 1
Student 2920,STU2920,23,3,81,4,6,2,Yes,No,No,Yes,Software Engineering,Semester 1
Student 2921,STU2921,19,3,76,1,5,3,Yes,No,No,No,Business,Semester 1
Student 2922,STU2922,22,1,76,2,8,1,Yes,Yes,No,No,Data Science,Semester 2
Student 2923,STU2923,20,4,89,5,5,2,Yes,No,Yes,No,Engineering,Semester 3
Student 2924,STU2924,20,0,77,1,5,2,Yes,No,No,Yes,Engineering,Semester 3
Student 2925,STU2925,21,4,75,3,8,3,Yes,No,No,Yes,Data Science,Semester 1
Student 2926,STU2926,21,5,89,3,5,2,No,No,No,No,Business,Semester 4
Student 2927,STU2927,20,4,85,1,5,3,Yes,No,Yes,No,Engineering,Semester 4
Student 2928,STU2928,21,4,65,1,5,2,No,No,No,Yes,Software Engineering,Semester 2
Student 2929,STU2929,24,3,71,3,4,1,Yes,No,No,No,Engineering,Semester 4
Student 2930,STU2930,23,3,86,4,7,2,Yes,No,No,No,Business,Semester 2
Student 2931,STU2931,22,3,88,2,6,1,Yes,No,No,No,Computer Science,Semester 4
Student 2932,STU2932,20,4,74,2,3,0,Yes,No,Yes,No,Software Engineering,Semester 4
Student 2933,STU2933,19,3,84,4,9,1,Yes,No,No,No,Software Engineering,Semester 4
Student 2934,STU2934,23,2,81,2,4,3,Yes,Yes,No,No,Computer Science,Semester 3
Student 2935,STU2935,22,4,74,2,2,3,Yes,No,No,No,Software Engineering,Semester 1
Student 2936,STU2936,24,3,78,2,4,2,Yes,No,No,No,Software Engineering,Semester 3
Student 2937,STU2937,19,3,81,1,3,2,Yes,No,Yes,No,Software Engineering,Semester 1
Student 2938,STU2938,20,4,71,2,5,2,Yes,Yes,No,No,Engineering,Semester 4
Student 2939,STU2939,17,6,86,1,8,1,No,Yes,Yes,No,Engineering,Semester 1
Student 2940,STU2940,20,4,76,1,5,2,Yes,Yes,No,No,Data Science,Semester 3
Student 2941,STU2941,23,5,76,3,8,1,Yes,Yes,No,No,Data Science,Semester 1
Student 2942,STU2942,20,4,86,2,7,2,Yes,No,No,No,Engineering,Semester 1
Student 2943,STU2943,22,5,78,2,1,2,Yes,Yes,No,No,Software Engineering,Semester 1
Student 2944,STU2944,20,4,80,0,7,2,Yes,No,No,No,Business,Semester 4
Student 2945,STU2945,21,3,81,3,4,1,Yes,Yes,No,Yes,Computer Science,Semester 1
Student 2946,STU2946,18,4,75,3,6,1,Yes,Yes,No,No,Data Science,Semester 4
Student 2947,STU2947,21,4,77,2,5,3,Yes,No,No,No,Software Engineering,Semester 4
Student 2948,STU2948,17,3,81,3,10,1,Yes,Yes,Yes,No,Data Science,Semester 2
Student 2949,STU2949,20,5,81,3,6,4,Yes,No,No,No,Business,Semester 1
Student 2950,STU2950,17,2,86,2,6,0,No,Yes,No,Yes,Software Engineering,Semester 4
Student 2951,STU2951,23,4,86,0,7,0,Yes,No,No,No,Engineering,Semester 1
Student 2952,STU2952,22,3,91,1,2,3,Yes,No,No,No,Business,Semester 1
Student 2953,STU2953,22,1,69,1,7,1,Yes,No,No,No,Data Science,Semester 3
Student 2954,STU2954,24,4,89,0,5,1,Yes,Yes,No,Yes,Software Engineering,Semester 2
Student 2955,STU2955,18,3,79,1,4,2,No,No,Yes,No,Software Engineering,Semester 1
Student 2956,STU2956,24,3,87,1,7,1,Yes,No,No,No,Computer Science,Semester 1
Student 2957,STU2957,23,2,84,0,2,3,Yes,No,Yes,No,Computer Science,Semester 4
Student 2958,STU2958,20,6,77,3,7,2,No,No,Yes,No,Computer Science,Semester 4
Student 2959,STU2959,23,0,94,0,5,3,Yes,Yes,Yes,Yes,Engineering,Semester 3
Student 2960,STU2960,18,1,88,1,5,2,Yes,No,No,No,Software Engineering,Semester 2
Student 2961,STU2961,19,4,85,1,1,3,Yes,Yes,No,No,Software Engineering,Semester 2
Student 2962,STU2962,19,4,99,4,7,3,Yes,Yes,No,No,Data Science,Semester 2
Student 2963,STU2963,19,2,74,1,5,0,Yes,No,No,No,Engineering,Semester 1
Student 2964,STU2964,18,3,82,2,4,1,No,Yes,No,No,Computer Science,Semester 2
Student 2965,STU2965,23,4,86,1,3,3,No,Yes,Yes,No,Software Engineering,Semester 3
Student 2966,STU2966,20,3,73,1,6,2,Yes,Yes,Yes,No,Computer Science,Semester 3
Student 2967,STU2967,21,5,76,1,6,3,Yes,No,No,No,Business,Semester 1
Student 2968,STU2968,19,3,90,1,5,2,Yes,No,No,No,Engineering,Semester 1
Student 2969,STU2969,17,3,78,3,3,3,No,No,Yes,No,Computer Science,Semester 1
Student 2970,STU2970,21,2,89,1,6,0,Yes,Yes,No,No,Engineering,Semester 4
Student 2971,STU2971,17,3,77,1,5,2,Yes,No,No,No,Software Engineering,Semester 1
Student 2972,STU2972,20,3,98,3,7,2,Yes,No,No,No,Business,Semester 3
Student 2973,STU2973,18,5,63,0,3,3,Yes,No,Yes,Yes,Data Science,Semester 1
Student 2974,STU2974,25,5,90,1,4,2,Yes,Yes,No,Yes,Business,Semester 4
Student 2975,STU2975,23,3,84,3,9,3,Yes,No,No,No,Engineering,Semester 1
Student 2976,STU2976,21,3,69,4,5,1,Yes,No,No,No,Business,Semester 4
Student 2977,STU2977,23,3,80,3,6,0,Yes,Yes,No,Yes,Software Engineering,Semester 4
Student 2978,STU2978,19,3,66,2,7,2,Yes,Yes,Yes,No,Engineering,Semester 4
Student 2979,STU2979,22,2,84,4,8,0,Yes,Yes,No,No,Engineering,Semester 1
Student 2980,STU2980,21,4,77,5,3,1,No,No,No,No,Software Engineering,Semester 1
Student 2981,STU2981,21,3,66,2,9,0,Yes,Yes,No,No,Computer Science,Semester 3
Student 2982,STU2982,23,5,83,2,5,3,Yes,No,No,Yes,Data Science,Semester 2
Student 2983,STU2983,22,3,83,1,6,1,Yes,Yes,No,No,Business,Semester 1
Student 2984,STU2984,21,7,98,5,5,3,Yes,No,Yes,Yes,Data Science,Semester 3
Student 2985,STU2985,17,6,88,1,8,2,Yes,Yes,Yes,No,Data Science,Semester 2
Student 2986,STU2986,18,3,62,3,7,0,No,No,No,No,Software Engineering,Semester 3
Student 2987,STU2987,20,3,77,1,5,1,Yes,No,Yes,No,Computer Science,Semester 2
Student 2988,STU2988,21,1,90,0,3,1,Yes,Yes,Yes,No,Data Science,Semester 3
Student 2989,STU2989,18,3,69,1,5,3,Yes,No,No,Yes,Engineering,Semester 1
Student 2990,STU2990,26,4,75,3,3,3,No,Yes,No,Yes,Computer Science,Semester 2
Student 2991,STU2991,24,4,82,2,7,1,Yes,No,Yes,No,Software Engineering,Semester 4
Student 2992,STU2992,22,2,77,4,4,2,Yes,No,No,No,Data Science,Semester 3
Student 2993,STU2993,21,3,94,1,5,4,Yes,Yes,Yes,No,Software Engineering,Semester 1
Student 2994,STU2994,20,4,83,1,7,1,Yes,Yes,Yes,Yes,Business,Semester 1
Student 2995,STU2995,18,3,82,1,7,1,Yes,No,No,Yes,Software Engineering,Semester 2
Student 2996,STU2996,21,5,74,0,6,2,No,No,Yes,No,Engineering,Semester 3
Student 2997,STU2997,21,3,73,2,4,3,Yes,No,No,No,Software Engineering,Semester 1
Student 2998,STU2998,18,1,82,1,6,2,Yes,No,No,Yes,Computer Science,Semester 4
Student 2999,STU2999,21,1,81,2,4,1,Yes,No,No,No,Business,Semester 3
Student 3000,STU3000,20,3,72,2,6,1,No,Yes,Yes,Yes,Engineering,Semester 1
Student 3001,STU3001,17,2,83,1,3,1,Yes,No,No,No,Business,Semester 1
Student 3002,STU3002,19,1,82,0,7,1,Yes,Yes,Yes,Yes,Engineering,Semester 4
Student 3003,STU3003,20,3,79,1,5,0,Yes,No,Yes,No,Business,Semester 1
Student 3004,STU3004,25,5,91,1,5,4,Yes,No,No,Yes,Data Science,Semester 2
Student 3005,STU3005,22,3,81,2,6,1,Yes,Yes,No,No,Software Engineering,Semester 3
Student 3006,STU3006,18,4,80,1,5,3,Yes,No,Yes,No,Computer Science,Semester 2
Student 3007,STU3007,22,4,76,2,5,2,No,No,Yes,Yes,Computer Science,Semester 2
Student 3008,STU3008,17,4,80,2,5,0,Yes,No,No,No,Data Science,Semester 4
Student 3009,STU3009,23,2,78,2,7,0,Yes,Yes,No,Yes,Business,Semester 2
Student 3010,STU3010,20,3,72,1,6,2,Yes,Yes,No,Yes,Software Engineering,Semester 2
Student 3011,STU3011,20,3,82,1,6,3,Yes,No,No,No,Data Science,Semester 2
Student 3012,STU3012,23,4,89,0,4,2,Yes,No,No,No,Business,Semester 1
Student 3013,STU3013,18,4,78,1,7,2,Yes,No,Yes,No,Software Engineering,Semester 4
Student 3014,STU3014,17,3,71,2,3,3,Yes,Yes,No,No,Business,Semester 1
Student 3015,STU3015,19,4,90,1,8,1,Yes,No,Yes,No,Computer Science,Semester 1
Student 3016,STU3016,23,4,90,1,5,1,Yes,No,Yes,No,Software Engineering,Semester 2
Student 3017,STU3017,17,1,86,1,7,0,Yes,No,No,No,Computer Science,Semester 1
Student 3018,STU3018,17,1,82,3,6,1,Yes,No,No,Yes,Computer Science,Semester 1
Student 3019,STU3019,20,5,85,2,5,3,Yes,No,Yes,Yes,Software Engineering,Semester 1
Student 3020,STU3020,22,5,69,1,7,0,Yes,No,No,No,Data Science,Semester 2
Student 3021,STU3021,23,4,77,1,3,3,Yes,No,No,No,Business,Semester 3
Student 3022,STU3022,20,5,87,0,4,4,Yes,No,Yes,Yes,Software Engineering,Semester 3
Student 3023,STU3023,20,6,84,0,5,3,Yes,No,Yes,No,Computer Science,Semester 1
Student 3024,STU3024,23,3,89,1,3,1,Yes,No,Yes,Yes,Business,Semester 2
Student 3025,STU3025,17,3,94,1,6,3,Yes,No,No,Yes,Software Engineering,Semester 4
Student 3026,STU3026,20,4,72,2,7,2,Yes,Yes,No,No,Data Science,Semester 3
Student 3027,STU3027,21,5,85,2,2,1,No,Yes,No,No,Software Engineering,Semester 1
Student 3028,STU3028,22,3,79,2,4,3,Yes,Yes,No,No,Software Engineering,Semester 2
Student 3029,STU3029,19,5,78,0,5,2,Yes,Yes,Yes,Yes,Engineering,Semester 3
Student 3030,STU3030,21,3,100,4,6,2,Yes,Yes,Yes,No,Business,Semester 3
Student 3031,STU3031,17,4,69,0,7,2,Yes,Yes,Yes,Yes,Software Engineering,Semester 2
Student 3032,STU3032,19,3,80,6,5,2,Yes,No,Yes,No,Computer Science,Semester 3
Student 3033,STU3033,22,4,65,0,5,4,Yes,No,Yes,No,Computer Science,Semester 1
Student 3034,STU3034,18,2,82,2,5,0,Yes,Yes,No,No,Engineering,Semester 1
Student 3035,STU3035,21,5,66,1,4,3,Yes,Yes,Yes,No,Computer Science,Semester 2
Student 3036,STU3036,22,1,74,3,5,2,Yes,No,No,No,Software Engineering,Semester 2
Student 3037,STU3037,20,2,82,3,3,3,Yes,No,No,Yes,Business,Semester 4
Student 3038,STU3038,21,5,70,4,5,2,No,No,No,Yes,Engineering,Semester 4
Student 3039,STU3039,18,6,89,2,5,3,Yes,No,Yes,Yes,Engineering,Semester 1
Student 3040,STU3040,20,4,71,3,5,2,Yes,No,No,Yes,Data Science,Semester 2
Student 3041,STU3041,22,5,69,3,10,0,Yes,No,No,No,Data Science,Semester 4
Student 3042,STU3042,21,5,80,1,7,1,No,No,Yes,Yes,Business,Semester 4
Student 3043,STU3043,19,4,85,2,5,4,Yes,No,No,No,Business,Semester 3
Student 3044,STU3044,21,3,71,3,6,3,Yes,No,No,No,Engineering,Semester 3
Student 3045,STU3045,22,5,69,0,6,1,Yes,No,No,No,Software Engineering,Semester 4
Student 3046,STU3046,17,3,74,0,6,1,Yes,No,No,No,Software Engineering,Semester 3
Student 3047,STU3047,23,4,100,1,8,1,Yes,Yes,No,No,Data Science,Semester 4
Student 3048,STU3048,20,1,90,3,7,2,Yes,No,No,Yes,Business,Semester 3
Student 3049,STU3049,21,3,77,2,1,1,Yes,No,No,No,Business,Semester 2
Student 3050,STU3050,23,3,71,0,7,0,Yes,No,No,Yes,Software Engineering,Semester 3
Student 3051,STU3051,18,4,75,3,4,3,Yes,No,No,No,Data Science,Semester 2
Student 3052,STU3052,19,3,94,2,4,3,Yes,No,Yes,Yes,Software Engineering,Semester 1
Student 3053,STU3053,20,3,98,1,7,2,Yes,No,No,Yes,Software Engineering,Semester 3
Student 3054,STU3054,19,3,75,1,2,3,Yes,No,No,No,Engineering,Semester 2
Student 3055,STU3055,24,2,84,3,8,3,Yes,Yes,Yes,No,Business,Semester 4
Student 3056,STU3056,19,1,79,2,7,3,No,No,No,No,Engineering,Semester 1
Student 3057,STU3057,19,3,92,2,6,2,Yes,Yes,No,Yes,Engineering,Semester 3
Student 3058,STU3058,21,3,73,0,7,0,Yes,Yes,No,Yes,Software Engineering,Semester 4
Student 3059,STU3059,18,4,89,3,7,0,Yes,No,Yes,Yes,Data Science,Semester 4
Student 3060,STU3060,20,3,71,1,5,1,No,Yes,Yes,No,Software Engineering,Semester 3
Student 3061,STU3061,21,4,89,1,6,2,Yes,No,No,No,Data Science,Semester 3
Student 3062,STU3062,20,3,75,1,3,2,Yes,Yes,No,No,Business,Semester 2
Student 3063,STU3063,20,3,79,1,7,1,Yes,Yes,No,No,Computer Science,Semester 2
Student 3064,STU3064,19,1,76,1,6,3,Yes,No,No,No,Business,Semester 1
Student 3065,STU3065,17,3,97,0,8,2,Yes,No,Yes,No,Software Engineering,Semester 3
Student 3066,STU3066,21,0,90,4,5,2,Yes,No,Yes,Yes,Data Science,Semester 1
Student 3067,STU3067,24,2,78,0,6,2,Yes,No,No,No,Computer Science,Semester 2
Student 3068,STU3068,21,2,75,1,3,3,No,No,Yes,No,Data Science,Semester 3
Student 3069,STU3069,21,4,92,0,5,3,Yes,No,No,Yes,Data Science,Semester 4
Student 3070,STU3070,22,4,54,3,6,0,Yes,No,Yes,No,Computer Science,Semester 1
